Recorder,node/Lake McClure/storage,node/Lake McClure/observed storage,Lake McClure Inflow,node/Basin Outflow/flow,Lake McClure Outflow Flood Days,Lake McClure Inflow Flood Days,node/blwNewExchequerPH/flow/ifr_not_met,node/Merced R below Crocker-Huffman Dam/flow/ifr_not_met,Lake McClure Flood Control [node]/ifr_not_met,New Exchequer PH/Hydropower Production,New Merced Falls PH/Hydropower Production,New McSwain PH/Hydropower Production
1/3/1990,452.1517189,171.45372,1.759351141,5.66,0,0,0,0,0,672.0588634,1600.963446,2129.436816
1/4/1990,451.8070821,171.700416,1.671147521,5.66,0,0,0,0,0,661.1098419,1600.963446,2129.436816
1/5/1990,451.47036,170.590284,1.762753974,5.66,0,0,0,0,0,665.2157249,1600.963446,2129.436816
1/6/1990,451.1341736,170.343588,1.768953729,5.66,0,0,0,0,0,674.6006005,1600.963446,2129.436816
1/7/1990,450.8854181,170.343588,2.780885506,5.66,0,0,0,0,0,677.5333741,1600.963446,2129.436816
1/8/1990,450.5560543,170.343588,1.847917886,5.66,0,0,0,0,0,697.9650303,1600.963446,2129.436816
1/9/1990,450.2558264,169.480152,2.185140125,5.66,0,0,0,0,0,681.6392571,1600.963446,2129.436816
1/10/1990,449.9426416,168.863412,2.035176205,5.66,0,0,0,0,0,681.6392572,1600.963446,2129.436816
1/11/1990,451.6321261,168.37002,26.63021923,7.076,0,1,0,0,0,684.3765125,2001.487163,2662.172246
1/12/1990,457.8427981,167.629932,78.95877724,7.076,0,1,0,0,0,770.3362062,2001.487163,2662.172246
1/13/1990,462.6818488,168.37002,63.08353156,7.076,0,1,0,0,0,775.810717,2001.487163,2662.172246
1/14/1990,463.9511591,171.577068,21.76709173,7.076,0,1,0,0,0,777.1793447,2001.487163,2662.172246
1/15/1990,464.6898031,172.07046,14.20912043,5.66,0,0,0,0,0,768.9675785,1600.963446,2129.436816
1/16/1990,465.5285266,173.427288,16.78344705,7.076,0,1,0,0,0,678.9020018,2001.487163,2662.172246
1/17/1990,465.5518604,174.290724,5.930067049,5.66,0,0,0,0,0,767.5989509,1600.963446,2129.436816
1/18/1990,465.3212752,174.53742,2.991190868,5.66,0,0,0,0,0,678.9020017,1600.963446,2129.436816
1/19/1990,465.0372156,175.030812,2.372272464,5.66,0,0,0,0,0,678.9020017,1600.963446,2129.436816
1/20/1990,464.7513857,175.15416,2.351783746,5.66,0,0,0,0,0,685.7451403,1600.963446,2129.436816
1/21/1990,464.477243,175.277508,2.487051701,5.66,0,0,0,0,0,687.1137679,1600.963446,2129.436816
1/22/1990,464.2319896,175.400856,2.821419874,5.66,0,0,0,0,0,685.7451401,1600.963446,2129.436816
1/23/1990,464.0318867,175.647552,3.343994109,5.66,0,0,0,0,0,684.3765124,1600.963446,2129.436816
1/24/1990,463.9028744,176.017596,4.166802223,5.66,0,0,0,0,0,687.1137679,1600.963446,2129.436816
1/25/1990,463.7368879,175.894248,3.738858873,5.66,0,0,0,0,0,683.0078849,1600.963446,2129.436816
1/26/1990,463.531737,175.894248,3.28556827,5.66,0,0,0,0,0,684.3765124,1600.963446,2129.436816
1/27/1990,463.2693443,176.017596,2.62304772,5.66,0,0,0,0,0,684.3765125,1600.963446,2129.436816
1/28/1990,462.9952117,176.140944,2.487169321,5.66,0,0,0,0,0,681.6392571,1600.963446,2129.436816
1/29/1990,462.8264241,176.510988,3.706440169,5.66,0,0,0,0,0,684.3765126,1600.963446,2129.436816
1/30/1990,463.6622596,175.894248,16.75002136,7.076,0,1,0,0,0,684.3765124,2001.487163,2662.172246
1/31/1990,464.7149891,176.264292,19.26036935,7.076,0,1,0,0,0,774.4420892,2001.487163,2662.172246
2/1/1990,464.7137165,176.017596,5.645271211,5.66,0,0,0,0,0,773.0734615,1600.963446,2129.436816
2/2/1990,464.7857512,176.264292,6.493734474,5.66,0,0,0,0,0,683.0078847,1600.963446,2129.436816
2/3/1990,465.7871177,176.38764,18.66589,7.076,0,1,0,0,0,683.0078847,2001.487163,2662.172246
2/4/1990,466.1139125,177.251076,9.442347353,5.66,0,0,0,0,0,771.7048339,1600.963446,2129.436816
2/5/1990,465.936555,177.62112,3.607251678,5.66,0,0,0,0,0,683.0078847,1600.963446,2129.436816
2/6/1990,465.8762632,177.497772,4.96217733,5.66,0,0,0,0,0,677.5333741,1600.963446,2129.436816
2/7/1990,465.6530961,177.62112,3.077048061,5.66,0,0,0,0,0,678.9020018,1600.963446,2129.436816
2/8/1990,465.3708389,177.744468,2.393134657,5.66,0,0,0,0,0,674.7961186,1600.963446,2129.436816
2/9/1990,465.1126818,178.23786,2.672069977,5.66,0,0,0,0,0,676.1647464,1600.963446,2129.436816
2/10/1990,464.9214999,178.607904,3.44724662,5.66,0,0,0,0,0,678.9020017,1600.963446,2129.436816
2/11/1990,464.9239428,179.101296,5.688274232,5.66,0,0,0,0,0,685.7451401,1600.963446,2129.436816
2/12/1990,465.034655,178.8546,6.941391299,5.66,0,0,0,0,0,688.4823956,1600.963446,2129.436816
2/13/1990,464.9509393,179.347992,4.691067798,5.66,0,0,0,0,0,693.9569062,1600.963446,2129.436816
2/14/1990,464.6717126,179.718036,2.428209571,5.66,0,0,0,0,0,688.4823955,1600.963446,2129.436816
2/15/1990,464.6974711,179.47134,5.958130643,5.66,0,0,0,0,0,711.7490662,1600.963446,2129.436816
2/16/1990,465.9800039,180.08808,21.9201307,7.076,0,1,0,0,0,710.3804386,2001.487163,2662.172246
2/17/1990,466.5803867,180.08808,12.60887436,5.66,0,0,0,0,0,796.3401323,1600.963446,2129.436816
2/18/1990,466.4356384,181.074864,3.984672046,5.66,0,0,0,0,0,707.6431831,1600.963446,2129.436816
2/19/1990,466.299525,181.444908,4.084613444,5.66,0,0,0,0,0,719.9608323,1600.963446,2129.436816
2/20/1990,466.5730512,181.691604,8.825812652,5.66,0,0,0,0,0,718.5922047,1600.963446,2129.436816
2/21/1990,467.2730324,182.184996,13.76163414,5.66,0,0,0,0,0,680.2706294,1600.963446,2129.436816
2/22/1990,467.7824307,182.925084,11.55581464,5.66,0,0,0,0,0,680.2706294,1600.963446,2129.436816
2/23/1990,468.2853769,183.418476,11.48113622,5.66,0,0,0,0,0,678.9020017,1600.963446,2129.436816
2/24/1990,468.8672569,184.528608,12.3947221,5.66,0,0,0,0,0,658.3725864,1600.963446,2129.436816
2/25/1990,469.5260302,185.515392,13.28469043,5.66,0,0,0,0,0,650.1608203,1600.963446,2129.436816
2/26/1990,470.2696437,186.132132,14.2666385,5.66,0,0,0,0,0,643.3176818,1600.963446,2129.436816
2/27/1990,471.1343902,186.995568,15.66863963,5.66,0,1,0,0,0,635.1059159,1600.963446,2129.436816
2/28/1990,471.9772286,187.365612,16.83107475,7.076,0,1,0,0,0,637.8431711,2001.487163,2662.172246
3/1/1990,472.5968694,188.352396,15.66376752,8.492,0,1,0,0,0,726.5401203,2402.01088,3194.907676
3/2/1990,473.5959071,189.33918,20.05493656,8.492,0,1,0,0,0,1012.319456,2402.01088,3194.907676
3/3/1990,474.207485,190.57266,15.57044834,8.492,0,1,0,0,0,1425.645018,2402.01088,3194.907676
3/4/1990,475.4903426,191.80614,23.33988866,8.492,0,1,0,0,0,1778.750961,2402.01088,3194.907676
3/5/1990,476.1895545,192.546228,16.58472983,8.492,0,1,0,0,0,1443.437177,2402.01088,3194.907676
3/6/1990,476.4623172,193.779708,11.64897572,8.492,0,0,0,0,0,1403.746975,2402.01088,3194.907676
3/7/1990,476.8066036,195.013188,12.47679727,8.492,0,0,0,0,0,2056.582381,2402.01088,3194.907676
3/8/1990,477.2301372,195.629928,13.39400909,8.492,0,0,0,0,0,3061.155102,2402.01088,3194.907676
3/9/1990,477.8199077,196.616712,15.31804705,8.492,0,1,0,0,0,3150.115902,2402.01088,3194.907676
3/10/1990,479.4507959,197.850192,27.3680213,8.492,0,1,0,0,0,3792.002286,2402.01088,3194.907676
3/11/1990,480.6909581,199.083672,22.84572909,8.492,0,1,0,0,0,4405.14749,2402.01088,3194.907676
3/12/1990,481.3256424,199.700412,15.83788299,8.492,0,1,0,0,0,4366.825914,2402.01088,3194.907676
3/13/1990,481.8300493,200.810544,14.33004294,8.492,0,0,0,0,0,4458.523969,2402.01088,3194.907676
3/14/1990,482.3112425,201.920676,14.06136541,8.492,0,0,0,0,0,5539.739843,2402.01088,3194.907676
3/15/1990,482.7586444,203.030808,13.76517682,8.492,0,0,0,0,0,5941.009348,2428.857948,3230.616882
3/16/1990,483.2383644,204.14094,14.80184326,8.492,0,1,0,0,0,5941.009348,2525.374751,3479.909304
3/17/1990,483.8123198,205.621116,16.26065054,8.492,0,1,0,0,0,5941.009348,2519.500281,3618.405095
3/18/1990,484.6560718,207.101292,19.71554692,8.492,0,1,0,0,0,5941.009348,2515.761982,3743.406424
3/19/1990,485.7123898,208.951512,22.45708148,8.492,0,1,0,0,0,5941.009348,2515.761982,3849.231412
3/20/1990,487.1873978,210.555036,26.92169773,8.492,0,1,0,0,0,5941.009348,2515.761982,3705.763978
3/21/1990,489.084005,212.651952,33.17185366,8.492,0,1,0,0,0,5941.009348,2529.11305,4221.394459
3/22/1990,491.4135397,214.00878,38.31850934,8.492,0,1,0,0,0,5941.009348,2538.191776,4272.531366
3/23/1990,493.9443861,216.722436,40.28604997,8.492,0,1,0,0,0,5941.009348,2528.579007,4136.16628
3/24/1990,496.826916,219.312744,44.18467163,8.492,0,1,0,0,0,5941.009348,2524.306665,4071.534911
3/25/1990,499.7595466,222.396444,44.68525372,8.492,0,1,0,0,0,5941.009348,2547.804545,4041.705049
3/26/1990,501.1041053,224.986752,26.98062152,8.492,0,1,0,0,0,5941.009348,2559.019443,4295.969115
3/27/1990,502.2018201,226.713624,24.31996195,8.492,0,1,0,0,0,5941.009348,2572.370511,4369.833537
3/28/1990,503.1193994,227.330364,22.20485466,8.492,0,1,0,0,0,5941.009348,2581.98328,4358.469779
3/29/1990,503.9163341,228.070452,21.32198472,8.492,0,1,0,0,0,5941.009348,2581.98328,4551.653651
3/30/1990,504.6568873,228.563844,21.47503502,8.492,0,1,0,0,0,5941.009348,2582.517323,4854.746361
3/31/1990,505.784784,228.317148,26.64769319,8.492,0,1,0,0,0,5941.009348,2582.517323,5114.15963
4/1/1990,507.4605053,228.317148,33.65086952,6.655,0,1,0,0,0,5941.009348,2054.900701,5363.452053
4/2/1990,509.4173582,229.180584,36.97818906,6.655,0,1,0,0,0,5941.009348,2063.979428,5391.097615
4/3/1990,511.1828353,229.797324,35.93173245,6.655,0,1,0,0,0,5941.009348,2063.445385,5830.73297
4/4/1990,512.7541927,230.66076,34.38534725,6.655,0,1,0,0,0,5941.009348,2077.864539,6094.230088
4/5/1990,514.2478205,231.647544,33.042069,6.655,0,1,0,0,0,5941.009348,2078.398582,5927.324905
4/6/1990,515.5233389,231.400848,30.80648578,6.655,0,1,0,0,0,5941.009348,2083.739009,6035.990833
4/7/1990,517.1800889,232.264284,35.23776712,6.655,0,1,0,0,0,5941.009348,2079.466667,6043.093181
4/8/1990,518.4543186,233.497764,30.8425407,6.655,0,1,0,0,0,5941.009348,2107.770932,6055.167173
4/9/1990,519.6243628,233.621112,29.10810906,6.655,0,1,0,0,0,5941.009348,2100.828376,5856.301423
4/10/1990,521.3041738,234.607896,35.77840538,6.655,0,1,0,0,0,5941.009348,2111.509231,6146.077231
4/11/1990,524.0572914,236.21142,47.80450087,6.655,0,1,0,0,0,5941.009348,2122.724128,5996.927918
4/12/1990,527.3657038,238.06164,54.85260567,6.655,0,1,0,0,0,5941.009348,2121.122,6230.595174
4/13/1990,531.4174422,240.405252,63.66357395,6.655,0,1,0,0,0,5941.009348,2135.541154,6308.721005
4/14/1990,536.4482291,243.735648,75.05178618,6.655,0,1,0,0,0,5941.009348,2152.096478,6330.028049
4/15/1990,541.5160565,247.066044,75.84861566,6.655,0,1,0,0,0,5941.009348,2158.504991,6468.52384
4/16/1990,546.1080053,250.889832,70.9769457,6.655,0,1,0,0,0,5941.009348,2156.902863,6707.872975
4/17/1990,549.4949313,253.973532,57.19038547,6.655,0,1,0,0,0,5941.009348,2157.970948,6768.242935
4/18/1990,552.4702361,255.577056,53.04355879,6.655,0,1,0,0,0,5941.009348,2160.107119,7000.489721
4/19/1990,555.620635,256.933884,55.6836418,6.655,0,1,0,0,0,5941.009348,2159.573076,7231.316039
4/20/1990,558.835026,258.044016,57.13787552,6.655,0,1,0,0,0,5941.009348,2167.583717,7499.784802
4/21/1990,561.8078797,260.140932,55.11063555,6.655,0,1,0,0,0,5941.009348,2184.139042,7788.850374
4/22/1990,566.8684252,261.49776,80.29125438,6.655,0,1,0,0,0,5941.009348,2198.024153,8171.666943
4/23/1990,571.2438824,265.1982,71.3350341,6.655,0,1,0,0,0,5941.009348,2187.343298,7785.2992
4/24/1990,574.0767312,269.638728,53.24479539,6.655,0,1,0,0,0,5941.009348,2180.400743,7696.519847
4/25/1990,577.0186113,272.475732,54.02345831,6.655,0,1,0,0,0,5941.009348,2161.175205,7514.699733
4/26/1990,580.4697677,276.052824,59.35152265,6.655,0,1,0,0,0,5941.009348,2176.128401,7301.629286
4/27/1990,584.5157225,280.493352,66.68883324,6.655,0,1,0,0,0,5941.009348,2192.683726,7472.085643
4/28/1990,589.3517727,285.797316,76.31484256,6.655,0,1,0,0,0,5941.009348,2194.819897,7653.195523
4/29/1990,593.7636735,290.48454,72.87251849,6.655,0,1,0,0,0,5941.009348,2200.160324,8205.04798
4/30/1990,597.154214,292.581456,61.16637285,6.655,0,1,0,0,0,5941.009348,2208.170965,8248.372304
5/1/1990,600.525603,294.18498,61.51293845,8.071,0,1,0,0,0,5941.009348,2617.773408,8462.152985
5/2/1990,603.8520178,294.80172,62.56834245,8.071,0,1,0,0,0,5941.009348,2637.532989,9055.062139
5/3/1990,607.2610838,296.0352,64.1007312,8.071,0,1,0,0,0,5941.009348,2642.873417,9271.683759
5/4/1990,610.9693991,297.392028,68.11172192,8.071,0,1,0,0,0,5941.009348,2640.203203,9477.651858
5/5/1990,615.593059,299.1189,78.87022727,8.071,0,1,0,0,0,5941.009348,2643.407459,9539.442288
5/6/1990,621.4717552,301.709208,93.89071164,8.071,0,1,0,0,0,5941.009348,2638.067032,9725.523811
5/7/1990,626.9085336,305.039604,88.01514175,8.071,0,1,0,0,0,5941.009348,2631.124477,9439.299177
5/8/1990,631.9366948,306.51978,83.22914327,8.071,0,1,0,0,0,5941.009348,2633.79469,9417.992133
5/9/1990,636.8797877,307.876608,82.59757236,8.071,0,1,0,0,0,5941.009348,2628.454263,9550.806044
5/10/1990,641.2673697,310.22022,76.3266224,8.071,0,1,0,0,0,5941.009348,2635.930861,9610.46577
5/11/1990,644.1784675,309.60348,59.49064891,8.071,0,1,0,0,0,5941.009348,2637.532989,9705.637236
5/12/1990,647.0300304,310.466916,58.26168055,8.071,0,1,0,0,0,5941.009348,2639.66916,9502.510077
5/13/1990,649.8613663,310.096872,58.25788153,8.071,0,1,0,0,0,5941.009348,2647.145759,9589.158725
5/14/1990,652.5384139,310.590264,57.2801108,8.071,0,1,0,0,0,5941.009348,2648.747887,9893.139229
5/15/1990,655.0600058,310.590264,55.8546377,8.071,0,1,0,0,0,5941.009348,2631.658519,10033.76572
5/16/1990,657.5009704,310.466916,55.38207283,8.071,0,1,0,0,0,5941.009348,2642.339374,10207.06302
5/17/1990,660.1101412,310.590264,56.77389271,8.071,0,1,0,0,0,5941.009348,2658.894699,9998.253982
5/18/1990,662.549646,309.110088,54.51000712,8.071,0,1,0,0,0,5941.009348,2656.758528,9885.326646
5/19/1990,664.7456371,309.233436,50.82884198,8.071,0,1,0,0,0,5941.009348,2661.564912,9560.749332
5/20/1990,666.438021,308.740044,45.90619468,8.071,0,1,0,0,0,5941.009348,2664.235126,9901.662047
5/21/1990,668.2702394,306.766476,47.51709791,8.071,0,1,0,0,0,5941.009348,2670.643639,9898.821107
5/22/1990,670.9186837,305.90304,56.72251995,8.071,0,1,0,0,0,5941.009348,2672.245767,9807.91105
5/23/1990,673.381981,306.149736,54.90997772,8.071,0,1,0,0,0,5941.009348,2676.518109,9932.202144
5/24/1990,674.6414846,305.2863,41.72663298,8.071,0,1,0,0,0,5941.009348,2677.586194,10214.16537
5/25/1990,675.6555177,305.2863,38.91763208,8.071,0,1,0,0,0,5941.009348,2677.052151,10226.23936
5/26/1990,678.4620352,305.409648,59.75081634,8.071,0,1,0,0,0,5941.009348,2674.915981,10258.91016
5/27/1990,682.6907906,306.026388,76.068432,8.071,0,1,0,0,0,5941.009348,2656.224485,10204.93232
5/28/1990,684.9018894,309.726828,49.6577055,8.071,0,1,0,0,0,5941.009348,2661.564912,9054.351904
5/29/1990,686.1879349,311.947092,38.83213964,8.071,0,1,0,0,0,5941.009348,2663.167041,9009.607111
5/30/1990,687.5303959,314.784096,39.95515585,8.071,0,1,0,0,0,5941.009348,2668.507468,9186.455581
5/31/1990,688.2888306,317.497752,36.08202393,8.071,0,1,0,0,0,5941.009348,2675.984066,10272.40462
6/1/1990,688.1255552,318.114492,26.0125108,6.8,0,1,0,0,0,5941.009348,2314.872302,10497.54906
6/2/1990,687.7879498,318.85458,24.94970299,6.8,0,1,0,0,0,5941.009348,2320.746772,10856.80651
6/3/1990,687.4785462,320.7048,25.42713545,6.8,0,1,0,0,0,5941.009348,2327.155285,10913.6253
6/4/1990,687.1206146,320.7048,25.56395045,6.8,0,1,0,0,0,5941.009348,2345.84678,11176.41219
6/5/1990,686.8562431,320.951496,26.57319798,6.8,0,1,0,0,0,5941.009348,2347.448908,11148.71303
6/6/1990,686.6863262,321.814932,27.84953893,6.8,0,1,0,0,0,5941.009348,2353.857421,11217.60581
6/7/1990,686.6468603,321.814932,29.45566534,6.8,0,1,0,0,0,5941.009348,2356.527635,11253.82778
6/8/1990,686.9732251,322.431672,33.67093913,6.8,0,1,0,0,0,5941.009348,2357.59572,11246.72543
6/9/1990,687.1302282,322.55502,31.7749192,6.8,0,1,0,0,0,5941.009348,2349.585079,11270.87342
6/10/1990,686.7723125,322.925064,25.72837235,6.8,0,1,0,0,0,5941.009348,2350.653165,11238.20261
6/11/1990,686.1362838,322.678368,23.07769679,6.8,0,1,0,0,0,5941.009348,2345.84678,11451.9833
6/12/1990,685.449051,321.814932,22.72103065,6.8,0,1,0,0,0,5941.009348,2341.040396,11540.76265
6/13/1990,684.6016999,320.581452,21.64935394,6.8,0,1,0,0,0,5941.009348,2343.176566,11834.79986
6/14/1990,683.5718358,318.731232,19.68040743,6.8,0,1,0,0,0,5941.009348,2350.119122,11888.77771
6/15/1990,682.4339007,317.251056,18.61647755,6.8,0,1,0,0,0,5941.009348,2357.061677,11959.09096
6/16/1990,681.1386115,316.38762,17.44464791,6.8,0,1,0,0,0,5941.009348,2363.47019,12203.41174
6/17/1990,679.7806706,316.38762,16.75349331,6.8,0,1,0,0,0,5941.009348,2363.47019,12216.19596
6/18/1990,678.2762068,314.290704,15.28793684,6.8,0,1,0,0,0,5941.009348,2361.334019,12302.84461
6/19/1990,676.7161397,312.440484,14.69346302,6.8,0,1,0,0,0,5941.009348,2362.936148,12321.31071
6/20/1990,675.1947885,311.083656,15.14722598,6.8,0,1,0,0,0,5941.009348,2354.925507,12323.44142
6/21/1990,673.6634379,310.22022,15.67145348,6.8,0,1,0,0,0,5941.009348,2365.072318,12564.21103
6/22/1990,672.2154762,307.999956,16.45348791,6.8,0,1,0,0,0,5941.009348,2363.47019,12495.31825
6/23/1990,670.7802362,306.273084,16.69889419,6.8,0,1,0,0,0,5941.009348,2368.276575,12532.25046
6/24/1990,669.3495854,305.162952,17.10125126,6.8,0,1,0,0,0,5941.009348,2372.014874,12663.6439
6/25/1990,667.7943092,302.81934,15.66826623,6.8,0,1,0,0,0,5941.009348,2373.082959,12667.19507
6/26/1990,666.2448924,300.722424,15.71342941,6.8,0,1,0,0,0,5941.009348,2372.014874,12658.67226
6/27/1990,664.6436257,299.365596,15.05290737,6.8,0,1,0,0,0,5941.009348,2372.548917,12635.94475
6/28/1990,662.7635456,297.145332,12.05054542,6.8,0,0,0,0,0,5941.009348,2373.617002,12720.46269
6/29/1990,660.9497805,294.80172,12.56700521,6.8,0,0,0,0,0,5941.009348,2384.831899,12626.00146
6/30/1990,658.9614689,292.458108,12.4308049,6.8,0,0,0,0,0,5941.009348,2386.434028,13334.81581
7/1/1990,656.8645524,290.114496,9.616848952,6.8,0,0,0,0,0,5941.009348,2382.695728,12749.04964
7/2/1990,654.5927473,287.894232,8.858911296,5.39,0,0,0,0,0,5941.009348,1983.335103,13225.43965
7/3/1990,652.1793518,285.673968,7.721279295,5.39,0,0,0,0,0,5941.009348,1988.141488,13413.98383
7/4/1990,649.6946027,283.453704,6.631137225,5.39,0,0,0,0,0,5941.009348,1995.618086,13314.55095
7/5/1990,647.1090738,281.23344,6.236810235,5.39,0,0,0,0,0,5941.009348,1994.55,13605.037
7/6/1990,644.5046443,278.76648,6.097340914,5.39,0,0,0,0,0,5941.009348,1997.754257,13634.86686
7/7/1990,641.9036664,276.669564,6.259995828,5.39,0,0,0,0,0,5941.009348,1996.152129,13681.03213
7/8/1990,639.2591273,274.4493,5.64065948,5.39,0,0,0,0,0,5941.009348,2001.492556,13637.7078
7/9/1990,636.5485762,271.858992,5.142810767,5.39,0,0,0,0,0,5941.009348,2000.42447,13737.85091
7/10/1990,633.8456791,269.51538,5.410738583,5.39,0,0,0,0,0,5941.009348,1996.686171,13805.32322
7/11/1990,631.106612,267.295116,5.460276422,5.39,0,0,0,0,0,5941.009348,2001.492556,13981.46146
7/12/1990,628.4898956,264.58146,5.881507148,5.39,0,0,0,0,0,5941.009348,1995.084043,13607.16771
7/13/1990,626.4295524,262.1145,12.69101915,5.39,0,0,0,0,0,5941.009348,1995.084043,13746.37373
7/14/1990,624.0078132,261.004368,8.19482119,5.39,0,0,0,0,0,5941.009348,1996.152129,13628.47475
7/15/1990,621.3513053,260.140932,5.343558135,5.39,0,0,0,0,0,5941.009348,2006.832983,13578.04808
7/16/1990,618.6814203,258.907452,5.345416531,5.39,0,0,0,0,0,5941.009348,2007.901069,13636.99757
7/17/1990,616.0369847,257.303928,4.611124692,5.39,0,0,0,0,0,5941.009348,2008.435111,13249.91959
7/18/1990,613.3400958,255.207012,4.69873361,5.39,0,0,0,0,0,5941.009348,1975.858505,13511.28601
7/19/1990,610.6295489,252.986748,4.623717544,5.39,0,0,0,0,0,5941.009348,1991.345744,13542.53634
7/20/1990,607.8797062,250.889832,4.425643515,5.39,0,0,0,0,0,5941.009348,2002.560641,13639.12827
7/21/1990,605.1289624,248.792916,4.196231671,5.39,0,0,0,0,0,5941.009348,2004.162769,13556.74103
7/22/1990,602.2304319,246.07926,2.234660127,5.39,0,0,0,0,0,5941.009348,2004.162769,13462.2798
7/23/1990,599.3575266,243.6123,2.121598802,5.39,0,0,0,0,0,5941.009348,2003.628727,13308.15884
7/24/1990,596.4818177,240.898644,2.04950587,5.39,0,0,0,0,0,5941.009348,2002.560641,13293.24392
7/25/1990,593.5747388,238.06164,2.009238358,5.39,0,0,0,0,0,5941.009348,2002.026599,13414.69406
7/26/1990,590.599091,234.854592,1.917875909,5.39,0,0,0,0,0,5941.009348,1999.356385,13678.90142
7/27/1990,587.6074392,232.017588,1.764736295,5.39,0,0,0,0,0,5941.009348,1999.356385,13690.97541
7/28/1990,584.6300265,229.303932,1.625606651,5.39,0,0,0,0,0,5941.009348,1998.822342,13576.6276
7/29/1990,581.6585882,226.34358,1.490872272,5.39,0,0,0,0,0,5941.009348,2002.560641,13499.92225
7/30/1990,578.6638493,223.25988,1.366551081,5.39,0,0,0,0,0,5941.009348,2006.832983,13554.61033
7/31/1990,575.6849591,220.17618,1.253601624,5.39,0,0,0,0,0,5941.009348,2007.367026,13443.10346
8/1/1990,572.7233156,216.969132,1.236119863,5.39,0,0,0,0,0,5941.009348,2008.435111,13361.42645
8/2/1990,569.7896199,214.00878,1.151827269,4.68,0,0,0,0,0,5941.009348,1798.528815,13208.01574
8/3/1990,566.8854922,211.665168,1.077801374,4.68,0,0,0,0,0,5941.009348,1792.654345,13051.41241
8/4/1990,564.0010863,209.321556,1.021006117,4.68,0,0,0,0,0,5941.009348,1796.392644,12944.16694
8/5/1990,561.1543781,206.854596,0.960833262,4.68,0,0,0,0,0,5941.009348,1791.052217,12757.37519
8/6/1990,558.3263204,204.75768,0.912406132,4.68,0,0,0,0,0,5941.009348,1785.177747,12657.94232
8/7/1990,555.5341591,202.167372,1.044703833,4.68,0,0,0,0,0,5941.009348,1777.701148,12551.40709
8/8/1990,552.7151316,199.82376,0.868390658,4.68,0,0,0,0,0,5941.009348,1750.464969,12602.06104
8/9/1990,549.9232193,197.233452,0.838947974,4.68,0,0,0,0,0,5941.009348,1737.113901,12472.91194
8/10/1990,547.1386875,195.383232,0.820541587,4.68,0,0,0,0,0,5941.009348,1730.705388,12433.84902
8/11/1990,544.3920317,192.42288,0.774213253,4.68,0,0,0,0,0,5941.009348,1734.97773,12251.48913
8/12/1990,541.7155787,189.709224,0.928359119,4.68,0,0,0,0,0,5941.009348,1731.239431,12003.78763
8/13/1990,539.0691986,187.612308,0.73614019,4.68,0,0,0,0,0,5941.009348,1716.820277,11800.51842
8/14/1990,536.439211,185.63874,0.7213825,4.68,0,0,0,0,0,5941.009348,1704.537294,11723.58579
8/15/1990,533.8619227,182.925084,0.70850918,4.68,0,0,0,0,0,5941.009348,1700.264953,11489.26512
8/16/1990,531.2940271,180.334776,0.698289346,4.68,0,0,0,0,0,5941.009348,1698.128782,11444.52033
8/17/1990,528.7453071,177.744468,0.69777218,4.68,0,0,0,0,0,5941.009348,1695.458568,11360.82625
8/18/1990,526.1936374,175.7709,0.690061912,4.68,0,0,0,0,0,5941.009348,1698.128782,11370.76954
8/19/1990,523.6800604,172.810548,0.680899945,4.68,0,0,0,0,0,5941.009348,1681.039414,11201.44956
8/20/1990,521.2333869,170.713632,0.715232046,4.68,0,0,0,0,0,5941.009348,1674.630901,10923.03751
8/21/1990,518.7855049,168.37002,0.674589819,4.68,0,0,0,0,0,5941.009348,1663.416004,10913.00899
8/22/1990,516.4810361,166.273104,0.669887972,4.68,0,0,0,0,0,5941.009348,1619.6245,10286.75234
8/23/1990,514.2021057,163.929492,0.66531145,4.68,0,0,0,0,0,5941.009348,1613.75003,10173.825
8/24/1990,511.9462841,162.20262,0.661234855,4.68,0,0,0,0,0,5941.009348,1617.488329,10071.66482
8/25/1990,509.7416705,160.105704,0.660853018,4.68,0,0,0,0,0,5941.009348,1628.169184,9848.537452
8/26/1990,507.5582875,157.762092,0.670149843,4.68,0,0,0,0,0,5941.009348,1643.656423,9759.587642
8/27/1990,505.4291813,155.665176,0.654994776,4.68,0,0,0,0,0,5941.009348,1634.043654,9517.539615
8/28/1990,503.3804728,153.198216,0.652653477,4.68,0,0,0,0,0,5941.009348,1631.907483,9166.569976
8/29/1990,501.37243,150.607908,0.649788521,4.68,0,0,0,0,0,5941.009348,1623.896842,8988.414673
8/30/1990,499.3734348,149.25108,0.646901907,4.68,0,0,0,0,0,5941.009348,1624.430885,8947.931288
8/31/1990,497.3779913,146.660772,0.644212658,4.68,0,0,0,0,0,5941.009348,1618.022372,8931.45384
9/1/1990,495.4036502,145.057248,0.90325435,4.68,0,0,0,0,0,5941.009348,1615.886201,8937.022081
9/2/1990,493.4637779,142.960332,0.900023227,4.68,0,0,0,0,0,5941.009348,1608.943646,8785.713654
9/3/1990,491.5351998,141.356808,0.896710791,4.68,0,0,0,0,0,5941.009348,1607.87556,8735.286982
9/4/1990,489.7440055,141.110112,0.893505994,4.68,0,0,0,0,0,5941.009348,1587.581937,8135.848793
9/5/1990,487.9858063,140.863416,0.890359491,4.68,0,0,0,0,0,5941.009348,1601.467048,7990.989298
