Year,Month,Scen,Inflow,Month-Year
2048,1,CanESM2,4.505554059,2048-1
2048,1,CNRM-CM5,0.617769585,2048-1
2048,1,HadGEM2-ES,0.348827602,2048-1
2048,1,MIROC5,15.50776234,2048-1
2048,10,CanESM2,0.152661801,2048-10
2048,10,CNRM-CM5,0.414481048,2048-10
2048,10,HadGEM2-ES,0.096528785,2048-10
2048,10,MIROC5,0.366448427,2048-10
2048,11,CanESM2,1.359655062,2048-11
2048,11,CNRM-CM5,0.260903395,2048-11
2048,11,HadGEM2-ES,1.101708576,2048-11
2048,11,MIROC5,0.142591826,2048-11
2048,12,CanESM2,0.769407948,2048-12
2048,12,CNRM-CM5,2.162984302,2048-12
2048,12,HadGEM2-ES,1.140503517,2048-12
2048,12,MIROC5,3.055564685,2048-12
2048,2,CanESM2,4.004871731,2048-2
2048,2,CNRM-CM5,10.73471359,2048-2
2048,2,HadGEM2-ES,0.291088689,2048-2
2048,2,MIROC5,8.792786632,2048-2
2048,3,CanESM2,5.980881329,2048-3
2048,3,CNRM-CM5,9.199195159,2048-3
2048,3,HadGEM2-ES,0.309095272,2048-3
2048,3,MIROC5,14.16671994,2048-3
2048,4,CanESM2,9.774042323,2048-4
2048,4,CNRM-CM5,8.125732819,2048-4
2048,4,HadGEM2-ES,0.636524104,2048-4
2048,4,MIROC5,9.759205001,2048-4
2048,5,CanESM2,19.70610243,2048-5
2048,5,CNRM-CM5,10.03671556,2048-5
2048,5,HadGEM2-ES,0.212198428,2048-5
2048,5,MIROC5,15.61173326,2048-5
2048,6,CanESM2,3.526541522,2048-6
2048,6,CNRM-CM5,4.810996663,2048-6
2048,6,HadGEM2-ES,0.081871501,2048-6
2048,6,MIROC5,8.449805448,2048-6
2048,7,CanESM2,1.052907714,2048-7
2048,7,CNRM-CM5,0.83583858,2048-7
2048,7,HadGEM2-ES,0.12265742,2048-7
2048,7,MIROC5,3.786930424,2048-7
2048,8,CanESM2,0.175151847,2048-8
2048,8,CNRM-CM5,0.260101295,2048-8
2048,8,HadGEM2-ES,0.152322329,2048-8
2048,8,MIROC5,0.853299941,2048-8
2048,9,CanESM2,0.139696221,2048-9
2048,9,CNRM-CM5,0.062794287,2048-9
2048,9,HadGEM2-ES,0.287066227,2048-9
2048,9,MIROC5,0.371832653,2048-9
2049,1,CanESM2,2.946318736,2049-1
2049,1,CNRM-CM5,2.555129453,2049-1
2049,1,HadGEM2-ES,0.75768699,2049-1
2049,1,MIROC5,0.638040989,2049-1
2049,10,CanESM2,0.105138571,2049-10
2049,10,CNRM-CM5,0.210021716,2049-10
2049,10,HadGEM2-ES,0.077727672,2049-10
2049,10,MIROC5,0.181759915,2049-10
2049,11,CanESM2,0.434542302,2049-11
2049,11,CNRM-CM5,0.583390787,2049-11
2049,11,HadGEM2-ES,3.227934393,2049-11
2049,11,MIROC5,0.103178073,2049-11
2049,12,CanESM2,1.285026181,2049-12
2049,12,CNRM-CM5,0.840614149,2049-12
2049,12,HadGEM2-ES,4.716570755,2049-12
2049,12,MIROC5,0.092194263,2049-12
2049,2,CanESM2,3.825800588,2049-2
2049,2,CNRM-CM5,11.99118563,2049-2
2049,2,HadGEM2-ES,1.769025396,2049-2
2049,2,MIROC5,3.361114387,2049-2
2049,3,CanESM2,5.818724863,2049-3
2049,3,CNRM-CM5,6.07687922,2049-3
2049,3,HadGEM2-ES,2.562962374,2049-3
2049,3,MIROC5,4.408258347,2049-3
2049,4,CanESM2,4.891856434,2049-4
2049,4,CNRM-CM5,8.290285118,2049-4
2049,4,HadGEM2-ES,3.724503913,2049-4
2049,4,MIROC5,5.954063217,2049-4
2049,5,CanESM2,7.424257921,2049-5
2049,5,CNRM-CM5,14.30884907,2049-5
2049,5,HadGEM2-ES,3.537616667,2049-5
2049,5,MIROC5,11.65500337,2049-5
2049,6,CanESM2,4.516931017,2049-6
2049,6,CNRM-CM5,7.892864821,2049-6
2049,6,HadGEM2-ES,2.884046627,2049-6
2049,6,MIROC5,4.714912972,2049-6
2049,7,CanESM2,1.330520048,2049-7
2049,7,CNRM-CM5,2.37886309,2049-7
2049,7,HadGEM2-ES,0.665798369,2049-7
2049,7,MIROC5,0.612593996,2049-7
2049,8,CanESM2,0.143451705,2049-8
2049,8,CNRM-CM5,0.425212583,2049-8
2049,8,HadGEM2-ES,0.142587228,2049-8
2049,8,MIROC5,0.093504458,2049-8
2049,9,CanESM2,0.082164847,2049-9
2049,9,CNRM-CM5,0.101172823,2049-9
2049,9,HadGEM2-ES,0.090416561,2049-9
2049,9,MIROC5,0.053482964,2049-9
2050,1,CanESM2,1.378158892,2050-1
2050,1,CNRM-CM5,7.105208633,2050-1
2050,1,HadGEM2-ES,34.50238149,2050-1
2050,1,MIROC5,0.19124084,2050-1
2050,10,CanESM2,0.381036161,2050-10
2050,10,CNRM-CM5,0.456122817,2050-10
2050,10,HadGEM2-ES,0.157867154,2050-10
2050,10,MIROC5,0.092243669,2050-10
2050,11,CanESM2,0.853553993,2050-11
2050,11,CNRM-CM5,0.581207811,2050-11
2050,11,HadGEM2-ES,0.290837819,2050-11
2050,11,MIROC5,0.215622688,2050-11
2050,12,CanESM2,0.52143001,2050-12
2050,12,CNRM-CM5,6.267796874,2050-12
2050,12,HadGEM2-ES,27.56007934,2050-12
2050,12,MIROC5,3.532841237,2050-12
2050,2,CanESM2,0.953165903,2050-2
2050,2,CNRM-CM5,11.35741765,2050-2
2050,2,HadGEM2-ES,10.614844,2050-2
2050,2,MIROC5,1.611130808,2050-2
2050,3,CanESM2,5.938803709,2050-3
2050,3,CNRM-CM5,7.273909488,2050-3
2050,3,HadGEM2-ES,6.318168228,2050-3
2050,3,MIROC5,1.7791858,2050-3
2050,4,CanESM2,5.632352407,2050-4
2050,4,CNRM-CM5,13.48896916,2050-4
2050,4,HadGEM2-ES,9.323387179,2050-4
2050,4,MIROC5,4.679472666,2050-4
2050,5,CanESM2,6.563021449,2050-5
2050,5,CNRM-CM5,11.82670742,2050-5
2050,5,HadGEM2-ES,14.18619415,2050-5
2050,5,MIROC5,2.223707614,2050-5
2050,6,CanESM2,1.842911676,2050-6
2050,6,CNRM-CM5,9.127674827,2050-6
2050,6,HadGEM2-ES,13.63768031,2050-6
2050,6,MIROC5,0.300134454,2050-6
2050,7,CanESM2,0.360726567,2050-7
2050,7,CNRM-CM5,1.373020264,2050-7
2050,7,HadGEM2-ES,14.57953937,2050-7
2050,7,MIROC5,0.091849762,2050-7
2050,8,CanESM2,0.085474692,2050-8
2050,8,CNRM-CM5,0.239736578,2050-8
2050,8,HadGEM2-ES,3.286357242,2050-8
2050,8,MIROC5,0.071390915,2050-8
2050,9,CanESM2,0.160578932,2050-9
2050,9,CNRM-CM5,0.086750418,2050-9
2050,9,HadGEM2-ES,0.449392438,2050-9
2050,9,MIROC5,0.051689866,2050-9
2051,1,CanESM2,0.74776205,2051-1
2051,1,CNRM-CM5,4.280692365,2051-1
2051,1,HadGEM2-ES,9.410513293,2051-1
2051,1,MIROC5,1.701008841,2051-1
2051,10,CanESM2,0.329208793,2051-10
2051,10,CNRM-CM5,0.690328988,2051-10
2051,10,HadGEM2-ES,0.184155979,2051-10
2051,10,MIROC5,0.1080053,2051-10
2051,11,CanESM2,0.792402139,2051-11
2051,11,CNRM-CM5,0.220301619,2051-11
2051,11,HadGEM2-ES,0.171031306,2051-11
2051,11,MIROC5,0.072565137,2051-11
2051,12,CanESM2,0.333010796,2051-12
2051,12,CNRM-CM5,1.604475952,2051-12
2051,12,HadGEM2-ES,2.464323887,2051-12
2051,12,MIROC5,0.211951409,2051-12
2051,2,CanESM2,1.513426432,2051-2
2051,2,CNRM-CM5,3.436283369,2051-2
2051,2,HadGEM2-ES,3.976904814,2051-2
2051,2,MIROC5,1.627248109,2051-2
2051,3,CanESM2,3.114938158,2051-3
2051,3,CNRM-CM5,10.77319889,2051-3
2051,3,HadGEM2-ES,3.720329623,2051-3
2051,3,MIROC5,3.724275052,2051-3
2051,4,CanESM2,3.469149918,2051-4
2051,4,CNRM-CM5,15.81188356,2051-4
2051,4,HadGEM2-ES,5.307069921,2051-4
2051,4,MIROC5,7.613272146,2051-4
2051,5,CanESM2,4.413241031,2051-5
2051,5,CNRM-CM5,8.84477809,2051-5
2051,5,HadGEM2-ES,16.67433457,2051-5
2051,5,MIROC5,8.294507367,2051-5
2051,6,CanESM2,3.347766421,2051-6
2051,6,CNRM-CM5,4.838239003,2051-6
2051,6,HadGEM2-ES,8.586562254,2051-6
2051,6,MIROC5,3.038407705,2051-6
2051,7,CanESM2,0.410395624,2051-7
2051,7,CNRM-CM5,0.68647787,2051-7
2051,7,HadGEM2-ES,3.234946083,2051-7
2051,7,MIROC5,0.303518823,2051-7
2051,8,CanESM2,0.084857323,2051-8
2051,8,CNRM-CM5,0.126024917,2051-8
2051,8,HadGEM2-ES,0.809827936,2051-8
2051,8,MIROC5,0.07776135,2051-8
2051,9,CanESM2,0.072806284,2051-9
2051,9,CNRM-CM5,1.599099164,2051-9
2051,9,HadGEM2-ES,1.195205142,2051-9
2051,9,MIROC5,0.053232907,2051-9
2052,1,CanESM2,0.178497005,2052-1
2052,1,CNRM-CM5,0.774502923,2052-1
2052,1,HadGEM2-ES,1.545213283,2052-1
2052,1,MIROC5,5.055513694,2052-1
2052,10,CanESM2,0.112687075,2052-10
2052,10,CNRM-CM5,0.132800719,2052-10
2052,10,HadGEM2-ES,0.069374312,2052-10
2052,10,MIROC5,0.097436309,2052-10
2052,11,CanESM2,0.638275619,2052-11
2052,11,CNRM-CM5,0.069071406,2052-11
2052,11,HadGEM2-ES,0.626147166,2052-11
2052,11,MIROC5,0.305390766,2052-11
2052,12,CanESM2,2.587190789,2052-12
2052,12,CNRM-CM5,1.314994548,2052-12
2052,12,HadGEM2-ES,2.213892097,2052-12
2052,12,MIROC5,0.294236823,2052-12
2052,2,CanESM2,2.176410518,2052-2
2052,2,CNRM-CM5,1.138556109,2052-2
2052,2,HadGEM2-ES,4.385045077,2052-2
2052,2,MIROC5,0.900826593,2052-2
2052,3,CanESM2,4.268380016,2052-3
2052,3,CNRM-CM5,4.073903666,2052-3
2052,3,HadGEM2-ES,5.091540486,2052-3
2052,3,MIROC5,2.873769045,2052-3
2052,4,CanESM2,8.173463243,2052-4
2052,4,CNRM-CM5,5.291296512,2052-4
2052,4,HadGEM2-ES,4.760005937,2052-4
2052,4,MIROC5,3.926873887,2052-4
2052,5,CanESM2,8.38472977,2052-5
2052,5,CNRM-CM5,2.084110075,2052-5
2052,5,HadGEM2-ES,15.64261516,2052-5
2052,5,MIROC5,7.837091108,2052-5
2052,6,CanESM2,1.620196561,2052-6
2052,6,CNRM-CM5,0.306011283,2052-6
2052,6,HadGEM2-ES,5.77288921,2052-6
2052,6,MIROC5,2.386442538,2052-6
2052,7,CanESM2,0.443564555,2052-7
2052,7,CNRM-CM5,0.095006157,2052-7
2052,7,HadGEM2-ES,0.93724057,2052-7
2052,7,MIROC5,0.30274982,2052-7
2052,8,CanESM2,0.089157507,2052-8
2052,8,CNRM-CM5,0.073793847,2052-8
2052,8,HadGEM2-ES,0.167579169,2052-8
2052,8,MIROC5,0.07793464,2052-8
2052,9,CanESM2,0.093122362,2052-9
2052,9,CNRM-CM5,0.070454912,2052-9
2052,9,HadGEM2-ES,0.073368978,2052-9
2052,9,MIROC5,0.068281203,2052-9
2053,1,CanESM2,2.362124363,2053-1
2053,1,CNRM-CM5,1.402074691,2053-1
2053,1,HadGEM2-ES,4.595795177,2053-1
2053,1,MIROC5,1.080479248,2053-1
2053,10,CanESM2,0.425413993,2053-10
2053,10,CNRM-CM5,0.204181194,2053-10
2053,10,HadGEM2-ES,0.101379966,2053-10
2053,10,MIROC5,0.447579145,2053-10
2053,11,CanESM2,1.781664814,2053-11
2053,11,CNRM-CM5,0.075869752,2053-11
2053,11,HadGEM2-ES,0.267015984,2053-11
2053,11,MIROC5,1.781228543,2053-11
2053,12,CanESM2,2.41452545,2053-12
2053,12,CNRM-CM5,1.346375721,2053-12
2053,12,HadGEM2-ES,0.830311098,2053-12
2053,12,MIROC5,1.931800287,2053-12
2053,2,CanESM2,1.806570812,2053-2
2053,2,CNRM-CM5,0.646960978,2053-2
2053,2,HadGEM2-ES,11.39151964,2053-2
2053,2,MIROC5,5.03223342,2053-2
2053,3,CanESM2,2.312722038,2053-3
2053,3,CNRM-CM5,3.619505897,2053-3
2053,3,HadGEM2-ES,7.79195525,2053-3
2053,3,MIROC5,3.820734332,2053-3
2053,4,CanESM2,3.46014863,2053-4
2053,4,CNRM-CM5,5.789736664,2053-4
2053,4,HadGEM2-ES,6.76712981,2053-4
2053,4,MIROC5,5.263659444,2053-4
2053,5,CanESM2,6.005731953,2053-5
2053,5,CNRM-CM5,6.412967309,2053-5
2053,5,HadGEM2-ES,9.730072557,2053-5
2053,5,MIROC5,5.012332872,2053-5
2053,6,CanESM2,2.234929853,2053-6
2053,6,CNRM-CM5,3.060130285,2053-6
2053,6,HadGEM2-ES,15.08894957,2053-6
2053,6,MIROC5,1.440568213,2053-6
2053,7,CanESM2,0.239013988,2053-7
2053,7,CNRM-CM5,0.376743408,2053-7
2053,7,HadGEM2-ES,7.305099626,2053-7
2053,7,MIROC5,0.126610353,2053-7
2053,8,CanESM2,0.100075973,2053-8
2053,8,CNRM-CM5,0.084211446,2053-8
2053,8,HadGEM2-ES,0.709787497,2053-8
2053,8,MIROC5,0.073821363,2053-8
2053,9,CanESM2,0.088409032,2053-9
2053,9,CNRM-CM5,0.074329762,2053-9
2053,9,HadGEM2-ES,0.270727566,2053-9
2053,9,MIROC5,0.054574248,2053-9
2054,1,CanESM2,0.977353935,2054-1
2054,1,CNRM-CM5,4.001056466,2054-1
2054,1,HadGEM2-ES,0.608586852,2054-1
2054,1,MIROC5,8.945291096,2054-1
2054,10,CanESM2,0.105772889,2054-10
2054,10,CNRM-CM5,0.319481522,2054-10
2054,10,HadGEM2-ES,0.118615759,2054-10
2054,10,MIROC5,0.207695618,2054-10
2054,11,CanESM2,0.783642734,2054-11
2054,11,CNRM-CM5,0.569340736,2054-11
2054,11,HadGEM2-ES,0.142471758,2054-11
2054,11,MIROC5,9.512786531,2054-11
2054,12,CanESM2,1.536362304,2054-12
2054,12,CNRM-CM5,1.502170427,2054-12
2054,12,HadGEM2-ES,1.205869987,2054-12
2054,12,MIROC5,5.462669895,2054-12
2054,2,CanESM2,1.156072835,2054-2
2054,2,CNRM-CM5,11.52245095,2054-2
2054,2,HadGEM2-ES,1.179538304,2054-2
2054,2,MIROC5,20.34639131,2054-2
2054,3,CanESM2,6.225623911,2054-3
2054,3,CNRM-CM5,8.840267559,2054-3
2054,3,HadGEM2-ES,2.59729836,2054-3
2054,3,MIROC5,11.35423812,2054-3
2054,4,CanESM2,5.349579946,2054-4
2054,4,CNRM-CM5,9.364869489,2054-4
2054,4,HadGEM2-ES,4.385747005,2054-4
2054,4,MIROC5,7.790195836,2054-4
2054,5,CanESM2,10.10922606,2054-5
2054,5,CNRM-CM5,12.53630244,2054-5
2054,5,HadGEM2-ES,1.589960998,2054-5
2054,5,MIROC5,18.00724179,2054-5
2054,6,CanESM2,2.713092747,2054-6
2054,6,CNRM-CM5,4.562643503,2054-6
2054,6,HadGEM2-ES,0.317220829,2054-6
2054,6,MIROC5,5.646539514,2054-6
2054,7,CanESM2,0.366616479,2054-7
2054,7,CNRM-CM5,0.811798282,2054-7
2054,7,HadGEM2-ES,0.153086486,2054-7
2054,7,MIROC5,3.195610319,2054-7
2054,8,CanESM2,0.111673472,2054-8
2054,8,CNRM-CM5,0.122540464,2054-8
2054,8,HadGEM2-ES,0.135905059,2054-8
2054,8,MIROC5,0.518021,2054-8
2054,9,CanESM2,0.072063015,2054-9
2054,9,CNRM-CM5,0.063895557,2054-9
2054,9,HadGEM2-ES,0.076041245,2054-9
2054,9,MIROC5,0.160359622,2054-9
2055,1,CanESM2,2.287666711,2055-1
2055,1,CNRM-CM5,6.036504107,2055-1
2055,1,HadGEM2-ES,1.466599642,2055-1
2055,1,MIROC5,8.131779146,2055-1
2055,10,CanESM2,0.406831531,2055-10
2055,10,CNRM-CM5,0.21879892,2055-10
2055,10,HadGEM2-ES,0.155908986,2055-10
2055,10,MIROC5,0.114617324,2055-10
2055,11,CanESM2,0.374624999,2055-11
2055,11,CNRM-CM5,2.573475758,2055-11
2055,11,HadGEM2-ES,0.993449699,2055-11
2055,11,MIROC5,0.22620383,2055-11
2055,12,CanESM2,0.566135192,2055-12
2055,12,CNRM-CM5,32.78630877,2055-12
2055,12,HadGEM2-ES,1.991088095,2055-12
2055,12,MIROC5,2.15911717,2055-12
2055,2,CanESM2,4.117568068,2055-2
2055,2,CNRM-CM5,6.790903837,2055-2
2055,2,HadGEM2-ES,6.702623466,2055-2
2055,2,MIROC5,6.200901852,2055-2
2055,3,CanESM2,4.761002477,2055-3
2055,3,CNRM-CM5,9.839342136,2055-3
2055,3,HadGEM2-ES,3.015237484,2055-3
2055,3,MIROC5,3.086250454,2055-3
2055,4,CanESM2,5.207257418,2055-4
2055,4,CNRM-CM5,10.15592714,2055-4
2055,4,HadGEM2-ES,7.182256081,2055-4
2055,4,MIROC5,9.153235508,2055-4
2055,5,CanESM2,6.309768516,2055-5
2055,5,CNRM-CM5,21.5204986,2055-5
2055,5,HadGEM2-ES,6.773287519,2055-5
2055,5,MIROC5,14.33164654,2055-5
2055,6,CanESM2,3.035799948,2055-6
2055,6,CNRM-CM5,4.246177975,2055-6
2055,6,HadGEM2-ES,1.161207252,2055-6
2055,6,MIROC5,8.559928645,2055-6
2055,7,CanESM2,0.805140992,2055-7
2055,7,CNRM-CM5,2.146060437,2055-7
2055,7,HadGEM2-ES,0.409918037,2055-7
2055,7,MIROC5,3.175416348,2055-7
2055,8,CanESM2,0.100189621,2055-8
2055,8,CNRM-CM5,0.321258277,2055-8
2055,8,HadGEM2-ES,0.279024652,2055-8
2055,8,MIROC5,0.352897843,2055-8
2055,9,CanESM2,0.099503435,2055-9
2055,9,CNRM-CM5,0.130601425,2055-9
2055,9,HadGEM2-ES,0.067693096,2055-9
2055,9,MIROC5,0.57539411,2055-9
2056,1,CanESM2,0.507325924,2056-1
2056,1,CNRM-CM5,16.69805322,2056-1
2056,1,HadGEM2-ES,0.449848003,2056-1
2056,1,MIROC5,0.433443845,2056-1
2056,10,CanESM2,0.092006251,2056-10
2056,10,CNRM-CM5,0.449578868,2056-10
2056,10,HadGEM2-ES,0.07965544,2056-10
2056,10,MIROC5,0.093952037,2056-10
2056,11,CanESM2,2.980382599,2056-11
2056,11,CNRM-CM5,0.429304098,2056-11
2056,11,HadGEM2-ES,0.460820024,2056-11
2056,11,MIROC5,1.638775154,2056-11
2056,12,CanESM2,2.770861071,2056-12
2056,12,CNRM-CM5,0.822850046,2056-12
2056,12,HadGEM2-ES,0.461153976,2056-12
2056,12,MIROC5,0.175606273,2056-12
2056,2,CanESM2,0.275269094,2056-2
2056,2,CNRM-CM5,5.274565544,2056-2
2056,2,HadGEM2-ES,1.250672916,2056-2
2056,2,MIROC5,0.313591167,2056-2
2056,3,CanESM2,0.529085083,2056-3
2056,3,CNRM-CM5,10.77952955,2056-3
2056,3,HadGEM2-ES,3.908318027,2056-3
2056,3,MIROC5,1.784796236,2056-3
2056,4,CanESM2,1.75280347,2056-4
2056,4,CNRM-CM5,15.62576398,2056-4
2056,4,HadGEM2-ES,5.118392648,2056-4
2056,4,MIROC5,4.179789999,2056-4
2056,5,CanESM2,3.299332243,2056-5
2056,5,CNRM-CM5,9.913288878,2056-5
2056,5,HadGEM2-ES,10.88341778,2056-5
2056,5,MIROC5,7.028753494,2056-5
2056,6,CanESM2,1.012563817,2056-6
2056,6,CNRM-CM5,15.98172565,2056-6
2056,6,HadGEM2-ES,5.9616098,2056-6
2056,6,MIROC5,1.402895325,2056-6
2056,7,CanESM2,0.119519572,2056-7
2056,7,CNRM-CM5,4.572508297,2056-7
2056,7,HadGEM2-ES,0.517476474,2056-7
2056,7,MIROC5,0.175887873,2056-7
2056,8,CanESM2,0.084712239,2056-8
2056,8,CNRM-CM5,1.127202413,2056-8
2056,8,HadGEM2-ES,0.137851521,2056-8
2056,8,MIROC5,0.075135903,2056-8
2056,9,CanESM2,0.063047847,2056-9
2056,9,CNRM-CM5,0.222805327,2056-9
2056,9,HadGEM2-ES,0.061920982,2056-9
2056,9,MIROC5,0.055749455,2056-9
2057,1,CanESM2,2.480570769,2057-1
2057,1,CNRM-CM5,3.463637086,2057-1
2057,1,HadGEM2-ES,0.214790246,2057-1
2057,1,MIROC5,1.404416026,2057-1
2057,10,CanESM2,0.114887188,2057-10
2057,10,CNRM-CM5,0.157830764,2057-10
2057,10,HadGEM2-ES,1.378682122,2057-10
2057,10,MIROC5,0.196832477,2057-10
2057,11,CanESM2,0.165421954,2057-11
2057,11,CNRM-CM5,0.19556911,2057-11
2057,11,HadGEM2-ES,0.866882527,2057-11
2057,11,MIROC5,0.17800271,2057-11
2057,12,CanESM2,1.189190711,2057-12
2057,12,CNRM-CM5,0.393125392,2057-12
2057,12,HadGEM2-ES,0.567867058,2057-12
2057,12,MIROC5,0.58086818,2057-12
2057,2,CanESM2,1.450602007,2057-2
2057,2,CNRM-CM5,5.623861485,2057-2
2057,2,HadGEM2-ES,1.325467638,2057-2
2057,2,MIROC5,1.911758245,2057-2
2057,3,CanESM2,5.962055029,2057-3
2057,3,CNRM-CM5,3.820632377,2057-3
2057,3,HadGEM2-ES,2.504926929,2057-3
2057,3,MIROC5,3.528001722,2057-3
2057,4,CanESM2,8.05744559,2057-4
2057,4,CNRM-CM5,8.099121157,2057-4
2057,4,HadGEM2-ES,3.440292453,2057-4
2057,4,MIROC5,7.950470001,2057-4
2057,5,CanESM2,10.97586001,2057-5
2057,5,CNRM-CM5,14.51712737,2057-5
2057,5,HadGEM2-ES,2.806497922,2057-5
2057,5,MIROC5,3.630670286,2057-5
2057,6,CanESM2,3.764424234,2057-6
2057,6,CNRM-CM5,3.072418498,2057-6
2057,6,HadGEM2-ES,0.253932434,2057-6
2057,6,MIROC5,0.832538035,2057-6
2057,7,CanESM2,1.193182362,2057-7
2057,7,CNRM-CM5,0.375197585,2057-7
2057,7,HadGEM2-ES,0.121966553,2057-7
2057,7,MIROC5,0.109746581,2057-7
2057,8,CanESM2,0.123421427,2057-8
2057,8,CNRM-CM5,0.090922026,2057-8
2057,8,HadGEM2-ES,0.124728524,2057-8
2057,8,MIROC5,0.071428075,2057-8
2057,9,CanESM2,0.104600018,2057-9
2057,9,CNRM-CM5,0.090631167,2057-9
2057,9,HadGEM2-ES,0.195013314,2057-9
2057,9,MIROC5,0.101114499,2057-9
2058,1,CanESM2,0.644157162,2058-1
2058,1,CNRM-CM5,0.687843393,2058-1
2058,1,HadGEM2-ES,0.170759002,2058-1
2058,1,MIROC5,0.646502019,2058-1
2058,10,CanESM2,0.137621264,2058-10
2058,10,CNRM-CM5,0.540859109,2058-10
2058,10,HadGEM2-ES,0.132954277,2058-10
2058,10,MIROC5,0.156321485,2058-10
2058,11,CanESM2,2.760262091,2058-11
2058,11,CNRM-CM5,2.322083158,2058-11
2058,11,HadGEM2-ES,0.475761322,2058-11
2058,11,MIROC5,0.871057154,2058-11
2058,12,CanESM2,7.268288214,2058-12
2058,12,CNRM-CM5,1.120503183,2058-12
2058,12,HadGEM2-ES,0.406377794,2058-12
2058,12,MIROC5,1.604992738,2058-12
2058,2,CanESM2,0.764623044,2058-2
2058,2,CNRM-CM5,1.982467565,2058-2
2058,2,HadGEM2-ES,0.366928049,2058-2
2058,2,MIROC5,0.700044704,2058-2
2058,3,CanESM2,3.520165158,2058-3
2058,3,CNRM-CM5,4.985947676,2058-3
2058,3,HadGEM2-ES,1.129490131,2058-3
2058,3,MIROC5,0.422653357,2058-3
2058,4,CanESM2,6.547160823,2058-4
2058,4,CNRM-CM5,3.676251021,2058-4
2058,4,HadGEM2-ES,3.228901475,2058-4
2058,4,MIROC5,0.577784592,2058-4
2058,5,CanESM2,3.026309281,2058-5
2058,5,CNRM-CM5,3.707607547,2058-5
2058,5,HadGEM2-ES,3.591412158,2058-5
2058,5,MIROC5,0.18469017,2058-5
2058,6,CanESM2,0.935297971,2058-6
2058,6,CNRM-CM5,1.401051781,2058-6
2058,6,HadGEM2-ES,0.646876882,2058-6
2058,6,MIROC5,0.094945847,2058-6
2058,7,CanESM2,0.140081929,2058-7
2058,7,CNRM-CM5,0.297767009,2058-7
2058,7,HadGEM2-ES,0.142724566,2058-7
2058,7,MIROC5,0.07952232,2058-7
2058,8,CanESM2,0.131433329,2058-8
2058,8,CNRM-CM5,0.078068907,2058-8
2058,8,HadGEM2-ES,0.143421425,2058-8
2058,8,MIROC5,0.0699116,2058-8
2058,9,CanESM2,0.490507187,2058-9
2058,9,CNRM-CM5,0.105761274,2058-9
2058,9,HadGEM2-ES,0.065060198,2058-9
2058,9,MIROC5,0.06307446,2058-9
2059,1,CanESM2,22.82130922,2059-1
2059,1,CNRM-CM5,14.05096845,2059-1
2059,1,HadGEM2-ES,0.269653269,2059-1
2059,1,MIROC5,2.571800252,2059-1
2059,10,CanESM2,0.96283485,2059-10
2059,10,CNRM-CM5,0.393859772,2059-10
2059,10,HadGEM2-ES,0.068793276,2059-10
2059,10,MIROC5,0.171619027,2059-10
2059,11,CanESM2,0.361205462,2059-11
2059,11,CNRM-CM5,4.913054029,2059-11
2059,11,HadGEM2-ES,0.661915526,2059-11
2059,11,MIROC5,0.080836332,2059-11
2059,12,CanESM2,5.550785219,2059-12
2059,12,CNRM-CM5,14.24470905,2059-12
2059,12,HadGEM2-ES,0.741586864,2059-12
2059,12,MIROC5,3.079291941,2059-12
2059,2,CanESM2,8.02333497,2059-2
2059,2,CNRM-CM5,23.02839463,2059-2
2059,2,HadGEM2-ES,0.342611172,2059-2
2059,2,MIROC5,7.627667724,2059-2
2059,3,CanESM2,6.068184836,2059-3
2059,3,CNRM-CM5,6.896805641,2059-3
2059,3,HadGEM2-ES,1.108535097,2059-3
2059,3,MIROC5,4.685484005,2059-3
2059,4,CanESM2,10.37225363,2059-4
2059,4,CNRM-CM5,9.584189482,2059-4
2059,4,HadGEM2-ES,4.358679782,2059-4
2059,4,MIROC5,6.525424186,2059-4
2059,5,CanESM2,8.72686056,2059-5
2059,5,CNRM-CM5,18.02215558,2059-5
2059,5,HadGEM2-ES,1.755624801,2059-5
2059,5,MIROC5,9.970925897,2059-5
2059,6,CanESM2,7.375239135,2059-6
2059,6,CNRM-CM5,14.14512401,2059-6
2059,6,HadGEM2-ES,0.325685885,2059-6
2059,6,MIROC5,5.96282698,2059-6
2059,7,CanESM2,2.331754703,2059-7
2059,7,CNRM-CM5,6.277949836,2059-7
2059,7,HadGEM2-ES,0.155350932,2059-7
2059,7,MIROC5,1.866564964,2059-7
2059,8,CanESM2,0.36995526,2059-8
2059,8,CNRM-CM5,1.104750855,2059-8
2059,8,HadGEM2-ES,0.138501574,2059-8
2059,8,MIROC5,0.201621812,2059-8
2059,9,CanESM2,0.164674044,2059-9
2059,9,CNRM-CM5,0.348868694,2059-9
2059,9,HadGEM2-ES,0.090989151,2059-9
2059,9,MIROC5,0.067270161,2059-9
2060,1,CanESM2,13.62468723,2060-1
2060,1,CNRM-CM5,31.6813066,2060-1
2060,1,HadGEM2-ES,0.463636108,2060-1
2060,1,MIROC5,6.004345171,2060-1
2060,10,CanESM2,1.167547619,2060-10
2060,10,CNRM-CM5,0.488336319,2060-10
2060,10,HadGEM2-ES,0.069532306,2060-10
2060,10,MIROC5,0.267075585,2060-10
2060,11,CanESM2,0.747657682,2060-11
2060,11,CNRM-CM5,0.121892298,2060-11
2060,11,HadGEM2-ES,0.528920649,2060-11
2060,11,MIROC5,0.391619482,2060-11
